;Unnamed: 0;url;name;price estimation;time prep;time cook;time rest;kcal per portion;ingredients;quantities
650;0;https://jow.fr/recipes/cake-lardons-et-oignons-confits-89v56r3zc75elfkk0bnv;Cake lardons & oignons confits;-2 € par portion;10 minutes;40 minutes;0 minutes;548 kcal;"['Levure chimique', 'Œuf', 'Lardons', 'oignons"", ', ', ', ', ', ']']";['1 sac.', '3  ', '200 g', '4 càc', '100 g', '256 g', '1  ']
651;0;https://jow.fr/recipes/brandade-de-thon-89v18d6nc75elfkk0bk5;Brandade de thon;-2 € par portion;3 minutes;40 minutes;0 minutes;406 kcal;['Pommes de terre', 'Thon (conserve)', 'Ail', 'Persil (frais)', 'Lait', 'Chapelure'];['200 g', '50 g', '1/4 gou.', '1/10 bou.', '8 cl', '2 càs']
652;0;https://jow.fr/recipes/boudin-aux-pommes-et-puree-maison-89v14tz3c75elfkk0bgy;Boudin aux pommes & purée maison;2 € et 4 € par portion;4 minutes;21 minutes;0 minutes;761 kcal;['Pommes de terre', 'Pomme (à cuire)', 'Lait', 'Beurre', 'Boudin noir'];['250 g', '1  ', '8 cl', '20 g', '1  ']
653;0;https://jow.fr/recipes/clafoutis-aux-abricots-89v5a4e7c75elfkk0bp2;Clafoutis aux abricots;;10 minutes;30 minutes;0 minutes;197 kcal;['Farine de blé', 'Œuf', 'Lait', 'Abricot (frais)', 'Sucre (en poudre)', 'Beurre', 'Sucre vanillé'];['100 g', '4  ', '20 cl', '500 g', '60 g', '40 g', '1 sac.']
654;0;https://jow.fr/recipes/banana-bread-89v10b0fc75elfkk0bfo;Banana Bread;;10 minutes;50 minutes;0 minutes;295 kcal;"['amande"", ', ', ', ', ', ', ', ', ', ', ', ']']";['125 g', '80 g', '50 g', '1 sac.', '2  ', '150 g', '2  ']
655;0;https://jow.fr/recipes/cordon-bleu-et-puree-maison-89v5ct6nc75elfkk0brj;Cordon bleu & purée maison;2 € et 4 € par portion;5 minutes;20 minutes;0 minutes;761 kcal;['Poulet (escalope)', 'Jambon blanc', 'Emmental', 'Chapelure', 'Œuf', 'Pommes de terre', 'Beurre', 'Lait'];['1  ', '1 tran.', '10 g', '1 càs', '1/2  ', '250 g', '20 g', '5 cl']
656;0;https://jow.fr/recipes/bouillon-de-gnocchis-au-parmesan-89v15xofc75elfkk0bjr;Bouillon de gnocchis au parmesan;2 € et 4 € par portion;3 minutes;10 minutes;0 minutes;499 kcal;['Gnocchi (à poêler)', 'Oignon jaune', 'Ail', 'Bouillon de légumes (cube)', 'Parmesan (morceaux)', 'Crème fraîche', 'Ciboulette'];['100 g', '1/4  ', '1/4 gou.', '1/4  ', '40 g', '1 càs', '5 g']
657;0;https://jow.fr/recipes/cake-au-citron-89v54727c75elfkk0bmr;Cake au citron;;10 minutes;50 minutes;0 minutes;311 kcal;['Farine de blé', 'Citron jaune', 'Sucre (en poudre)', 'Œuf', 'Beurre', 'Levure chimique', 'Crème fraîche', 'Graines de pavot'];['180 g', '1  ', '100 g', '3  ', '120 g', '1 sac.', '80 g', '2 càs']
658;0;https://jow.fr/recipes/boeuf-sel-et-poivre-89v1dtbzc75elfkk0bla;Bœuf poivre & sel;+4 € par portion;6 minutes;19 minutes;0 minutes;591 kcal;['Poivron rouge', 'Riz', 'Bœuf (steak)', 'Tomate cerise', 'Coriandre (frais)', 'Oignon jaune', 'Sauce soja salée', 'Sucre (en poudre)', 'Gingembre (frais)', 'Ail'];['1/2  ', '70 g', '1  ', '80 g', '1/20 bou.', '1/4  ', '1 càs', '1/2 càc', '1 cm', '1/2 gou.']
659;0;https://jow.fr/recipes/bavette-a-l-echalote-89v11u4fc75elfkk0bg2;Bavette à l'échalote;+4 € par portion;5 minutes;24 minutes;0 minutes;646 kcal;['Bœuf (bavette)', 'Échalote', 'Pommes de terre', 'Beurre', 'Lait', 'Ciboulette'];['1  ', '2  ', '210 g', '20 g', '8 cl', '5 g']
660;0;https://jow.fr/recipes/bombay-potatoes-89v13xkvc75elfkk0bgg;Bombay potatoes;2 € et 4 € par portion;5 minutes;34 minutes;0 minutes;276 kcal;['Pommes de terre', 'Oignon rouge', 'Garam masala', 'Tomate pelée', 'Petits pois (frais)', 'Cumin (moulu)', 'Ail', 'Coriandre (frais)'];['200 g', '1/4  ', '1 càc', '100 g', '100 g', '1 pinc.', '1/4 gou.', '1/10 bou.']
661;0;https://jow.fr/recipes/cabillaud-et-greens-89v1erwfc75elfkk0blt;Cabillaud & greens;+4 € par portion;5 minutes;21 minutes;0 minutes;210 kcal;['Cabillaud (frais)', 'Brocoli (frais)', 'Chou-fleur (frais)', 'Citron jaune', 'Échalote', 'Vinaigre de vin blanc'];['1  ', '120 g', '120 g', '1/4  ', '1/4  ', '1 càc']
662;0;https://jow.fr/recipes/clafoutis-aux-cerises-89v5bn3zc75elfkk0br5;Clafoutis aux cerises;;10 minutes;30 minutes;0 minutes;198 kcal;['Farine de blé', 'Œuf', 'Lait', 'Cerises', 'Sucre (en poudre)', 'Beurre', 'Sucre vanillé'];['100 g', '4  ', '20 cl', '500 g', '60 g', '40 g', '1 sac.']
663;0;https://jow.fr/recipes/brochette-saumon-et-citron-89v19k8vc75elfkk0bki;Brochette saumon & citron;+4 € par portion;5 minutes;10 minutes;0 minutes;497 kcal;['Semoule', 'Saumon (frais)', 'Citron jaune', 'Pics à brochette', 'Bouillon de légumes (cube)'];['70 g', '1  ', '1/2  ', '1  ', '1/4  ']
664;0;https://jow.fr/recipes/cake-aux-pommes-89v5558fc75elfkk0bn6;Cake aux pommes;;10 minutes;40 minutes;0 minutes;426 kcal;['Pomme (à cuire)', 'Sucre (en poudre)', 'Farine de blé', 'Beurre', 'Œuf'];['2  ', '200 g', '200 g', '200 g', '4  ']
665;0;https://jow.fr/recipes/cake-aux-epices-89v55xofc75elfkk0bni;Cake aux épices;;5 minutes;40 minutes;0 minutes;224 kcal;['Lait', 'Miel (liquide)', 'Sucre (en poudre)', 'Farine de blé', 'Bicarbonate de soude', 'Quatre-épices'];['25 cl', '80 g', '160 g', '240 g', '1 càc', '1 càc']
666;0;https://jow.fr/recipes/cabillaud-au-beurre-de-capres-89v1fmbjc75elfkk0bma;Cabillaud au beurre de câpres;+4 € par portion;5 minutes;21 minutes;0 minutes;483 kcal;['Pommes de terre', 'Cabillaud (frais)', 'Lait', 'Beurre', 'Câpres', 'Échalote', 'Vin blanc', 'Citron jaune'];['250 g', '1  ', '5 cl', '20 g', '1/4 càs', '1/2  ', '1 cl', '1/4  ']
667;0;https://jow.fr/recipes/crevettes-miel-sesame-89v5iw8vc75elfkk0bsz;Crevettes miel sésame;2 € et 4 € par portion;5 minutes;9 minutes;0 minutes;430 kcal;['Crevette (cuite)', 'Riz', 'Ail', 'Graines de sésame', 'Citron vert', 'Miel (liquide)', 'Oignon rouge'];['100 g', '70 g', '1/2 gou.', '1 càc', '1/4  ', '1 càc', '1/2  ']
668;0;https://jow.fr/recipes/crepes-maison-89v69rjzc75elfkk0bvj;Crêpes maison;;4 minutes;3 minutes;0 minutes;226 kcal;['Lait', 'Farine de blé', 'Beurre demi-sel', 'Œuf'];['15 cl', '63 g', '13 g', '1  ']
669;0;https://jow.fr/recipes/curry-de-poisson-89v6isanc75elfkk0c0c;Curry de poisson;+4 € par portion;4 minutes;8 minutes;0 minutes;555 kcal;['Cabillaud (frais)', 'Lait de coco', 'Tomate cerise', 'Sauce Curry Korma', 'Riz', 'Coriandre (frais)'];['1  ', '8 cl', '80 g', '2 càc', '70 g', '1/10 bou.']
670;0;https://jow.fr/recipes/crumble-pomme-poire-89v68ywvc75elfkk0bv8;Crumble pomme poire;;6 minutes;25 minutes;0 minutes;560 kcal;['Farine de blé', 'Sucre (en poudre)', 'Beurre', 'Pomme (à cuire)', 'Poire'];['50 g', '25 g', '30 g', '1/2  ', '1/2  ']
671;0;https://jow.fr/recipes/curry-de-pois-chiches-89v6hvb3c75elfkk0bx6;Curry de pois chiches;-2 € par portion;8 minutes;14 minutes;0 minutes;610 kcal;['Pois chiches (cuits)', 'Riz', 'Curry (poudre)', 'Lait de coco', 'Cumin (moulu)', 'Oignon rouge', 'Ail', 'Gingembre (moulu)', 'Coriandre (frais)', 'Tomate (chair)'];['100 g', '70 g', '1 càc', '2 càs', '1/2 càc', '1/4  ', '1/4 gou.', '1/2 càc', '1/10 bou.', '100 g']
672;0;https://jow.fr/recipes/crumble-poivron-feta-89v68af3c75elfkk0buv;Crumble poivron feta;2 € et 4 € par portion;10 minutes;50 minutes;0 minutes;519 kcal;['Poivron rouge', 'Feta', 'Farine de blé', 'Beurre', 'Parmesan (râpé)', 'Tomate'];['1  ', '25 g', '40 g', '30 g', '1/2 càs', '1.5  ']
673;0;https://jow.fr/recipes/crumble-aux-fruits-rouges-89v62jlrc75elfkk0btp;Crumble aux fruits rouges;;6 minutes;25 minutes;0 minutes;530 kcal;['Farine de blé', 'Sucre (en poudre)', 'Beurre', 'Fruits rouges (surgelés)'];['50 g', '25 g', '30 g', '100 g']
674;0;https://jow.fr/recipes/crumble-de-courgettes-89v659drc75elfkk0bu9;Crumble de courgettes;2 € et 4 € par portion;9 minutes;40 minutes;0 minutes;561 kcal;['Courgette', 'Chèvre frais', 'Farine de blé', 'Beurre', 'Parmesan (râpé)', 'Sauce pesto'];['1  ', '2 càs', '40 g', '30 g', '1/2 càs', '1/2 càs']
675;0;https://jow.fr/recipes/crumble-poire-chocolat-89v67c1rc75elfkk0buk;Crumble poire chocolat;;8 minutes;25 minutes;0 minutes;672 kcal;['Farine de blé', 'Sucre (en poudre)', 'Beurre', 'Poire', 'Chocolat à cuire'];['50 g', '25 g', '30 g', '1  ', '20 g']
676;0;https://jow.fr/recipes/curry-de-crevettes-89v6gfcvc75elfkk0bwm;Curry de crevettes;2 € et 4 € par portion;6 minutes;11 minutes;0 minutes;565 kcal;['Crevette (cuite)', 'Pâte de curry (rouge)', 'Lait de coco', 'Riz', 'Basilic (frais)', 'Poivron rouge', 'Citron vert', 'Ail'];['50 g', '1 càc', '8 cl', '80 g', '1/10 bou.', '1/2  ', '1/4  ', '1/4 gou.']
677;0;https://jow.fr/recipes/crumble-aux-abricots-89v60udbc75elfkk0btf;Crumble aux abricots;;7 minutes;25 minutes;0 minutes;530 kcal;['Farine de blé', 'Sucre (en poudre)', 'Beurre', 'Abricot (frais)'];['50 g', '25 g', '30 g', '100 g']
678;0;https://jow.fr/recipes/gateau-aux-mirabelles-89v6lx33c75elfkk0c6d;Gâteau aux mirabelles;;10 minutes;40 minutes;0 minutes;434 kcal;['Mirabelle', 'Sucre (en poudre)', 'Farine de blé', 'Beurre', 'Œuf'];['400 g', '200 g', '200 g', '200 g', '4  ']
679;0;https://jow.fr/recipes/fondant-choco-marrons-89v6lewvc75elfkk0c54;Fondant choco marrons;;5 minutes;30 minutes;0 minutes;478 kcal;['Œuf', 'Beurre demi-sel', 'Chocolat à cuire', 'Crème de marrons'];['3  ', '150 g', '200 g', '500 g']
680;0;https://jow.fr/recipes/dinde-aux-marrons-et-puree-maison-89v6jyrjc75elfkk0c3g;Dinde aux marrons & purée maison;2 € et 4 € par portion;5 minutes;21 minutes;0 minutes;585 kcal;['Pommes de terre', 'Beurre', 'Dinde (escalope)', 'Marrons (cuits en conserve)', 'Lait'];['250 g', '20 g', '1  ', '50 g', '5 cl']
681;0;https://jow.fr/recipes/fondant-au-chocolat-89v6kqm7c75elfkk0c3s;Fondant au chocolat;;5 minutes;17 minutes;0 minutes;373 kcal;['Chocolat à cuire', 'Beurre demi-sel', 'Sucre (en poudre)', 'Œuf', 'Farine de blé'];['200 g', '125 g', '130 g', '4  ', '25 g']
682;0;https://jow.fr/recipes/sashimi-bowl-89w6l9kvc75elfkk0dx6;Sashimi bowl;+4 € par portion;3 minutes;10 minutes;0 minutes;578 kcal;"['Saumon (cru)', 'Oignon rouge', 'Citron jaune', 'Câpres', 'olive"", ', ']']";['1  ', '1/4  ', '1/4  ', '1/2 càs', '1/2 càs', '70 g']
683;0;https://jow.fr/recipes/poulet-piccata-89w732kfc75elfkk0dzz;Poulet Piccata;2 € et 4 € par portion;2 minutes;10 minutes;0 minutes;584 kcal;['Poulet (escalope)', 'Pâtes fraîches', 'Beurre', 'Câpres', 'Citron jaune', 'Vin blanc'];['1  ', '120 g', '15 g', '1/2 càs', '1/4  ', '5 ml']
684;0;https://jow.fr/recipes/saucisse-fumee-et-choux-de-bruxelles-rotis-89w89uinc75elfkk0e5q;Saucisse fumée & choux de Bruxelles rôtis;2 € et 4 € par portion;7 minutes;30 minutes;0 minutes;514 kcal;"['Saucisse (fumée)', 'Chou de Bruxelles', 'Pommes de terre', 'Miel (liquide)', 'ancienne""]']";['1  ', '150 g', '100 g', '1 càc', '1 càc']
685;0;https://jow.fr/recipes/riz-saute-a-l-ail-89woe9ij37hfd3z11bd1;Riz sauté à l'ail;-2 € par portion;2 minutes;15 minutes;0 minutes;346 kcal;['Riz', 'Ail', 'Coriandre (frais)', 'Graines de sésame', 'Gingembre (frais)'];['80 g', '1/2 gou.', '1/10 bou.', '1/2 càc', '1 cm']
686;0;https://jow.fr/recipes/pasta-alla-vodka-89wq6h7v37hfd3z11ber;Pasta alla vodka;-2 € par portion;2 minutes;10 minutes;0 minutes;755 kcal;['Pâtes (Pipe rigate)', 'Parmesan (morceaux)', 'Vodka', 'Crème liquide', 'Tomate (concentré)', 'Ail'];['120 g', '15 g', '1 càs', '5 cl', '30 g', '1/4 gou.']
687;0;https://jow.fr/recipes/steak-hache-et-pommes-dauphines-89wqaxpw36pghd8i0e5t;Steak haché & pommes dauphines;2 € et 4 € par portion;1 minute;15 minutes;0 minutes;547 kcal;['Pomme Dauphine', 'Bœuf (steak haché frais)'];['120 g', '1  ']
688;0;https://jow.fr/recipes/fondue-de-poireau-a-la-moutarde-89wxerec36pghd8i0fo9;Fondue de poireau à la moutarde;-2 € par portion;5 minutes;20 minutes;0 minutes;214 kcal;"['Poireau', 'Œuf', 'ancienne""]']";['200 g', '1  ', '1/2 càs']
689;0;https://jow.fr/recipes/galette-fondue-de-poireaux-et-saumon-89wxgshg36pghd8i0fou;Galette fondue de poireaux & saumon;2 € et 4 € par portion;5 minutes;13 minutes;0 minutes;331 kcal;['Saumon (fumé)', 'Galette bretonne', 'Crème fraîche', 'Poireau'];['1 tran.', '1  ', '1 càs', '1  ']
690;0;https://jow.fr/recipes/galette-fondue-de-poireaux-et-camembert-89wxg2t036pghd8i0foj;Galette fondue de poireaux & camembert;-2 € par portion;5 minutes;14 minutes;0 minutes;356 kcal;['Camembert', 'Galette bretonne', 'Crème fraîche', 'Poireau'];['1/4  ', '1  ', '1/2 càs', '1/2  ']
691;0;https://jow.fr/recipes/galette-fondue-de-poireaux-et-oeuf-miroir-89wxha9g36pghd8i0fp4;Galette fondue de poireaux & œuf miroir;-2 € par portion;5 minutes;14 minutes;0 minutes;423 kcal;['Œuf', 'Galette bretonne', 'Crème fraîche', 'Poireau', 'Fromage râpé'];['1  ', '1  ', '1 càs', '1  ', '2 pinc.']
692;0;https://jow.fr/recipes/power-soup-89wy2fck36pghd8i0ftm;Power soup;-2 € par portion;6 minutes;23 minutes;0 minutes;112 kcal;['Carotte (frais)', 'Gingembre (frais)'];['250 g', '1 cm']
693;0;https://jow.fr/recipes/lablabi-comme-a-tunis-89wxi3as36pghd8i0fph;Lablabi comme à Tunis;-2 € par portion;5 minutes;20 minutes;0 minutes;607 kcal;['Ail', 'Pois chiches (cuits)', 'Œuf', 'Pain de campagne (non tranché)', 'Cumin (moulu)', 'Bouillon de légumes (cube)'];['1/4 gou.', '130 g', '1  ', '80 g', '1/2 càc', '1/2  ']
694;0;https://jow.fr/recipes/tarte-rustique-oignons-et-raclette-89wxlg6s36pghd8i0fsc;Tarte rustique oignons & raclette;-2 € par portion;22 minutes;38 minutes;0 minutes;500 kcal;"['Pâte brisée', 'Raclette', 'Oignon jaune', 'ancienne"", ', ', ', ']']";['1  ', '200 g', '4  ', '1 càs', '4 càs', '6 poignées']
695;0;https://jow.fr/recipes/pasta-pistacchio-e-olive-89wxjg3836pghd8i0fq8;Pasta pistacchio e olive;-2 € par portion;4 minutes;10 minutes;0 minutes;678 kcal;['Pistaches (grillées)', 'Pâtes (Pipe rigate)', 'Olive noire dénoyautée', 'Ail', 'Basilic (frais)'];['15 g', '100 g', '15 g', '1/4 gou.', '1/5 bou.']
696;0;https://jow.fr/recipes/saucisse-puree-et-epinards-89x7jn7836pghd8i0fu6;Saucisse purée & épinards;2 € et 4 € par portion;8 minutes;20 minutes;0 minutes;764 kcal;['Pommes de terre', 'Saucisse (fumée)', 'Épinards (surgelés)', 'Crème fraîche', 'Lait', 'Beurre'];['250 g', '100 g', '80 g', '1 càs', '5 cl', '20 g']
697;0;https://jow.fr/recipes/pasta-al-ragu-d-anatra-89wxikok36pghd8i0fpx;Pasta al ragu d'anatra;2 € et 4 € par portion;6 minutes;12 minutes;0 minutes;688 kcal;['Pâtes (Pappardelle)', 'Canard (confit)', 'Tomate pelée', 'Échalote', 'Parmesan (râpé)', 'Vin rouge'];['100 g', '1/2  ', '70 g', '1/2  ', '1/4 càs', '1 cl']
698;0;https://jow.fr/recipes/poulet-imperial-89wy0fuc36pghd8i0fso;Poulet impérial;2 € et 4 € par portion;8 minutes;13 minutes;0 minutes;770 kcal;['Poulet (escalope)', 'Riz', 'Sauce soja salée', 'Sucre (en poudre)', 'Ail', 'Poivron rouge', 'Oignon jaune', 'Noix de cajou'];['1  ', '70 g', '1 càs', '1 càc', '1/2 gou.', '1/2  ', '1/2  ', '40 g']
699;0;https://jow.fr/recipes/veloute-de-chou-fleur-89x826us36pghd8i0fuw;Velouté de chou-fleur;-2 € par portion;4 minutes;23 minutes;0 minutes;206 kcal;['Chou-fleur (frais)', 'Oignon jaune', 'Ail', 'Parmesan (râpé)', 'Bouillon de légumes (cube)'];['1/4  ', '1/2  ', '1/4 gou.', '1 càs', '1/4  ']
700;0;https://jow.fr/recipes/risotto-de-quinoa-aux-carottes-89x7lgl036pghd8i0fui;Risotto de quinoa aux carottes;-2 € par portion;5 minutes;22 minutes;0 minutes;537 kcal;['Quinoa (cru)', 'Carotte (frais)', 'Bouillon de légumes (cube)', 'Parmesan (râpé)', 'Vin blanc', 'Échalote', 'Persil (frais)', 'Noix de cajou'];['75 g', '100 g', '1/4  ', '1 càs', '2 cl', '1/4  ', '1/10 bou.', '20 g']
701;0;https://jow.fr/recipes/pissaladiere-89wxkoxg36pghd8i0fqj;Pissaladière;-2 € par portion;11 minutes;35 minutes;0 minutes;370 kcal;['Oignon jaune', 'Pâte à pizza', 'Olive noire dénoyautée', 'Anchois', 'Câpres', 'Herbes de Provence'];['1 kg', '1  ', '20  ', '8  ', '1 càs', '2 càc']
702;0;https://jow.fr/recipes/puree-maison-et-poulet-a-la-creme-89wy3cc436pghd8i0ftu;Purée maison & poulet à la crème;2 € et 4 € par portion;5 minutes;20 minutes;0 minutes;667 kcal;['Pommes de terre', 'Crème fraîche', 'Lait', 'Poulet (escalope)', 'Beurre'];['250 g', '1 càs', '5 cl', '1  ', '20 g']
703;0;https://jow.fr/recipes/poulet-sauce-moutarde-89wy1kc436pghd8i0ft7;Poulet sauce moutarde;2 € et 4 € par portion;6 minutes;15 minutes;0 minutes;669 kcal;"['Poulet (escalope)', 'ancienne"", ', ', ', ', ', ', ', ']']";['1  ', '1 càc', '5 cl', '70 g', '1/2  ', '100 g']
704;0;https://jow.fr/recipes/dahl-patates-douces-et-lentilles-corail-89x8786s36pghd8i0fvp;Dahl patates douces & lentilles corail;-2 € par portion;6 minutes;20 minutes;0 minutes;546 kcal;['Quinoa (cru)', 'Lentilles corail', 'Patate douce', 'Lait de coco', 'Curcuma (poudre)', 'Cumin (moulu)', 'Coriandre (frais)', 'Bouillon de légumes (cube)', 'Oignon jaune'];['60 g', '25 g', '100 g', '5 cl', '1/4 càc', '1/4 càc', '1/10 bou.', '1/4  ', '1/4  ']
705;0;https://jow.fr/recipes/poulet-au-curry-89y06dxjhfua0twu16x5;Poulet au curry;2 € et 4 € par portion;4 minutes;11 minutes;0 minutes;497 kcal;['Poulet (escalope)', 'Curry (poudre)', 'Lait de coco', 'Riz', 'Coriandre (frais)'];['1  ', '1/4 càc', '2 càs', '70 g', '1/2 bou.']
706;0;https://jow.fr/recipes/riz-saute-aux-crevettes-89y0je9zhfua0twu171f;Riz sauté aux crevettes;+4 € par portion;6 minutes;20 minutes;0 minutes;469 kcal;['Riz', 'Crevette (cuite)', 'Haricot plat (frais)', 'Sauce soja salée', 'Oignon jaune', 'Petits pois (frais)'];['70 g', '80 g', '80 g', '1 càs', '1/4  ', '80 g']
707;0;https://jow.fr/recipes/salade-au-camembert-pane-89y12613hfua0twu1727;Salade au camembert pané;-2 € par portion;10 minutes;3 minutes;0 minutes;389 kcal;['Salade (Mélange)', 'Pomme rouge', 'Camembert', 'Chapelure', 'Œuf'];['2 poignées', '1  ', '1/4  ', '1 càs', '1/2  ']
708;0;https://jow.fr/recipes/steak-hache-et-pommes-noisettes-89yf6smn7qrlbwrh0mq9;Steak haché & pommes noisettes;-2 € par portion;1 minute;15 minutes;0 minutes;373 kcal;['Pomme noisette', 'Bœuf (steak haché frais)'];['120 g', '1  ']
709;0;https://jow.fr/recipes/pommes-de-terre-et-saucisses-roties-89y15b0nhfua0twu175g;Pommes de terre & saucisses rôties;2 € et 4 € par portion;7 minutes;30 minutes;0 minutes;547 kcal;['Saucisse (fumée)', 'Pommes de terre', 'Romarin (séché)', 'Moutarde'];['1  ', '250 g', '1 pinc.', '1 càc']
710;0;https://jow.fr/recipes/pates-thon-citron-et-ricotta-8a0x93xo26d0erov0mce;Pâtes thon, citron & ricotta;-2 € par portion;3 minutes;12 minutes;0 minutes;631 kcal;['Pâtes (Linguine)', 'Ricotta', 'Thon au citron', 'Citron jaune', 'Crème liquide'];['100 g', '2 càs', '50 g', '1/4  ', '1 càs']
711;0;https://jow.fr/recipes/spaghetti-endives-et-prosciutto-8a0xel9o26d0erov0mdi;Spaghetti endives & prosciutto;-2 € par portion;6 minutes;10 minutes;0 minutes;479 kcal;['Pâtes (spaghetti)', 'Endives', 'Jambon cru (Prosciutto)', 'Parmesan (râpé)', 'Sucre (en poudre)'];['100 g', '100 g', '1 tran.', '1/2 càs', '1 càc']
712;0;https://jow.fr/recipes/boeuf-saute-au-chou-8a1bec1kbyf7ipvn05r0;Bœuf sauté au chou;2 € et 4 € par portion;6 minutes;10 minutes;0 minutes;489 kcal;['Riz', 'Bœuf (haché)', 'Sauce soja salée', 'Gingembre (frais)', 'Chou blanc (pièce)', 'Coriandre (frais)', 'Ail'];['70 g', '100 g', '1 càs', '1 cm', '100 g', '1/10 bou.', '1/4 gou.']
713;0;https://jow.fr/recipes/blanquette-de-poulet-express-8a1d1y0obyf7ipvn05tz;Blanquette de poulet express;2 € et 4 € par portion;10 minutes;23 minutes;0 minutes;775 kcal;['Poulet (escalope)', 'Carotte (frais)', 'Poireau', 'Fond de veau', 'Champignons de Paris (frais)', 'Crème liquide', 'Riz'];['1  ', '1/2  ', '1/2  ', '1 càc', '50 g', '10 cl', '50 g']
714;0;https://jow.fr/recipes/bouillon-de-ravioles-du-dauphine-8a1d53lkbyf7ipvn05vp;Bouillon de ravioles du Dauphiné;2 € et 4 € par portion;4 minutes;8 minutes;0 minutes;427 kcal;['Ravioles du Dauphiné', 'Champignons (mélange surgelé)', 'Bouillon de volaille (cube)', 'Échalote'];['120 g', '150 g', '1/2  ', '1/2  ']
715;0;https://jow.fr/recipes/bouillon-coco-crevettes-8a1d2liwbyf7ipvn05uh;Bouillon coco crevettes;2 € et 4 € par portion;2 minutes;10 minutes;0 minutes;403 kcal;['Lait de coco', 'Curry (poudre)', 'Bouillon de volaille (cube)', 'Basilic (frais)', 'Crevette (cuite)', 'Nouilles de riz'];['3 cl', '1 càc', '1/4  ', '1/10 bou.', '90 g', '70 g']
716;0;https://jow.fr/recipes/bouillon-de-pappardelle-au-poulet-8a1d41h4byf7ipvn05v7;Bouillon de pappardelle au poulet;2 € et 4 € par portion;4 minutes;18 minutes;0 minutes;535 kcal;['Ail', 'Oignon jaune', 'Tomate (chair)', 'Carotte (frais)', 'Pâtes (Pappardelle)', 'Parmesan (morceaux)', 'Basilic (frais)', 'Poulet (escalope)', 'Bouillon de volaille (cube)'];['1/4 gou.', '1/4  ', '70 g', '1/2  ', '70 g', '6 g', '1/10 bou.', '1  ', '1/4  ']
717;0;https://jow.fr/recipes/bouillon-quinoa-crevette-8a1d5zsobyf7ipvn05w1;Bouillon quinoa crevette;2 € et 4 € par portion;4 minutes;29 minutes;0 minutes;289 kcal;['Carotte (frais)', 'Quinoa (cru)', 'Épinard (frais)', 'Crevette (cuite)', 'Oignon jaune', 'Ail', 'Citron jaune', 'Bouillon de volaille (cube)'];['60 g', '40 g', '20 g', '50 g', '1/4  ', '1/4 gou.', '1/4  ', '1/4  ']
718;0;https://jow.fr/recipes/bouillon-de-la-mamma-8a1d3bzsbyf7ipvn05uu;Bouillon de la Mamma;-2 € par portion;5 minutes;5 minutes;0 minutes;548 kcal;['Pain de campagne (non tranché)', 'Parmesan (morceaux)', 'Bouillon de volaille (cube)', 'Romarin (séché)', 'Ail', 'Haricots blancs nature (cuits)'];['150 g', '10 g', '1/4  ', '1 g', '1/4 gou.', '125 g']
719;0;https://jow.fr/recipes/chili-sin-carne-8a1dbpfcbyf7ipvn05zs;Chili sin carne;-2 € par portion;6 minutes;20 minutes;0 minutes;387 kcal;['Maïs (conserve)', 'Haricots rouges (cuits)', 'Carotte (frais)', 'Tomate pelée', 'Paprika', 'Oignon jaune', 'Riz'];['50 g', '100 g', '1/2  ', '100 g', '1 càc', '1/4  ', '50 g']
720;0;https://jow.fr/recipes/chocolat-chaud-et-marshmallows-8a1dcos8byf7ipvn060d;Chocolat chaud & marshmallows;;3 minutes;8 minutes;0 minutes;336 kcal;['Chocolat à cuire', 'Lait', 'Cacao (en poudre)', 'Guimauve'];['30 g', '25 cl', '1 càc', '2  ']
721;0;https://jow.fr/recipes/crumble-saumon-poireaux-8a1ddj08byf7ipvn060m;Crumble saumon poireaux;+4 € par portion;10 minutes;50 minutes;0 minutes;674 kcal;['Farine de blé', 'Beurre', 'Parmesan (râpé)', 'Saumon (fumé)', 'Poireau', 'Crème fraîche'];['40 g', '30 g', '15 g', '2 tran.', '200 g', '20 g']
722;0;https://jow.fr/recipes/boeuf-thai-8a1d7fqwbyf7ipvn05wu;Bœuf thaï;+4 € par portion;9 minutes;18 minutes;0 minutes;572 kcal;['Sauce soja salée', 'Oignon jaune', 'Gingembre (frais)', 'Bœuf (bavette)', 'Riz', 'Salade (roquette)', 'Citron vert'];['1 càs', '1/4  ', '1 cm', '1  ', '70 g', '1 poignée', '1/4  ']
723;0;https://jow.fr/recipes/chocolat-chaud-8a1dc7lkbyf7ipvn0605;Chocolat chaud;;3 minutes;8 minutes;0 minutes;303 kcal;['Chocolat à cuire', 'Lait', 'Cacao (en poudre)'];['30 g', '25 cl', '1 càc']
724;0;https://jow.fr/recipes/curry-de-lentilles-aux-poivrons-8a1dettkbyf7ipvn061g;Curry de lentilles aux poivrons;2 € et 4 € par portion;2 minutes;45 minutes;0 minutes;469 kcal;['Curry (poudre)', 'Lentilles (à cuire)', 'Lait de coco', 'Poivrons grillés', 'Coriandre (frais)'];['1 càc', '60 g', '10 cl', '90 g', '1/10 bou.']
